order_id,farmer_id,crop,review_text,star_rating,predicted_sentiment_proba
ORD-000071,FARM-0110,Green Chilli,"Excellent produce, the Green Chilli lasted much longer than store-bought.",4,0.9132414885386032
ORD-001566,FARM-0087,Elephant Yam (Suran),"Overpriced for the quality of Elephant Yam received, wouldn't order again.",1,0.23221460772009603
ORD-000711,FARM-0005,Elephant Yam (Suran),"Average Elephant Yam, arrived on time.",3,0.26011165671536535
ORD-003710,FARM-0110,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
ORD-001020,FARM-0127,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001345,FARM-0097,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-004998,FARM-0093,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003158,FARM-0142,Bhindi (Ladies finger),"Overpriced for the quality of Bhindi received, wouldn't order again.",1,0.23221460772009603
ORD-000737,FARM-0102,Onion,Packaging was poor and the Onion was damaged in transit.,1,0.07701662428970582
ORD-005400,FARM-0018,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002432,FARM-0009,Onion,"Quality was inconsistent, some of the Onion was already going bad.",1,0.004311618485552403
ORD-005803,FARM-0107,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-005570,FARM-0115,Peas,"Excellent produce, the Peas lasted much longer than store-bought.",4,0.8794160708567669
ORD-001235,FARM-0093,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002259,FARM-0067,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",1,0.004311618485552403
ORD-005479,FARM-0112,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-004379,FARM-0077,Bhindi (Ladies finger),Decent quality Bhindi for the price.,3,0.2409231479129211
ORD-003950,FARM-0105,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-005488,FARM-0006,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000978,FARM-0017,Bhindi (Ladies finger),Packaging was poor and the Bhindi was damaged in transit.,2,0.07701662428970582
ORD-004623,FARM-0080,Bhindi (Ladies finger),"Not fresh at all, the Bhindi looked days old when it arrived.",1,0.14524165358573432
ORD-005108,FARM-0123,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-002022,FARM-0018,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-003520,FARM-0006,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-005281,FARM-0017,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-000344,FARM-0127,Tomato,"The Tomato arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-004999,FARM-0088,Brinjal,Decent quality Brinjal for the price.,3,0.2409231479129211
ORD-000911,FARM-0030,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-002436,FARM-0095,Brinjal,"Best Brinjal I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000047,FARM-0008,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-004080,FARM-0017,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,4,0.2710501505934448
ORD-005195,FARM-0123,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-000443,FARM-0025,Tomato,"The Tomato arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-003592,FARM-0052,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-003130,FARM-0119,Onion,"Best Onion I've bought locally, well worth the price.",4,0.7228578531920824
ORD-002486,FARM-0135,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-005708,FARM-0005,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001893,FARM-0142,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-003017,FARM-0022,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-001220,FARM-0135,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003830,FARM-0114,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-002268,FARM-0121,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001055,FARM-0036,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-000848,FARM-0046,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-003892,FARM-0033,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005846,FARM-0006,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",5,0.5720862674626566
ORD-003877,FARM-0098,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-002742,FARM-0005,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005606,FARM-0036,Onion,"Not fresh at all, the Onion looked days old when it arrived.",2,0.14524165358573432
ORD-004280,FARM-0000,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001328,FARM-0041,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-002874,FARM-0119,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004630,FARM-0128,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000776,FARM-0044,Elephant Yam (Suran),Really impressed with this farmer's Elephant Yam - consistent quality every time.,5,0.2710501505934448
ORD-005676,FARM-0053,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000183,FARM-0001,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-003129,FARM-0117,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004098,FARM-0116,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-001193,FARM-0005,Elephant Yam (Suran),Really impressed with this farmer's Elephant Yam - consistent quality every time.,4,0.2710501505934448
ORD-003648,FARM-0105,Onion,"Quality was inconsistent, some of the Onion was already going bad.",2,0.004311618485552403
ORD-000734,FARM-0127,Peas,"Best Peas I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001835,FARM-0009,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002272,FARM-0122,Onion,Packaging was poor and the Onion was damaged in transit.,1,0.07701662428970582
ORD-003793,FARM-0033,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000485,FARM-0123,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001163,FARM-0017,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000452,FARM-0048,Bhindi (Ladies finger),"Not fresh at all, the Bhindi looked days old when it arrived.",1,0.14524165358573432
ORD-002298,FARM-0046,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-004594,FARM-0107,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
ORD-000030,FARM-0015,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-000789,FARM-0062,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-005098,FARM-0111,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-001965,FARM-0093,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001109,FARM-0017,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000100,FARM-0036,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003970,FARM-0052,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-003012,FARM-0033,Tomato,"The Tomato arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003167,FARM-0067,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004724,FARM-0074,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001770,FARM-0045,Potato,"Quality was inconsistent, some of the Potato was already going bad.",2,0.01654784616876438
ORD-001919,FARM-0060,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-003755,FARM-0135,Onion,Packaging was poor and the Onion was damaged in transit.,2,0.07701662428970582
ORD-004541,FARM-0033,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-000861,FARM-0138,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001501,FARM-0133,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",5,0.6635433067007938
ORD-000903,FARM-0142,Methi,"Not fresh at all, the Methi looked days old when it arrived.",2,0.14524165358573432
ORD-005055,FARM-0007,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-000109,FARM-0027,Bhindi (Ladies finger),Decent quality Bhindi for the price.,3,0.2409231479129211
ORD-005368,FARM-0039,Brinjal,"The Brinjal arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-005872,FARM-0080,Bhindi (Ladies finger),Decent quality Bhindi for the price.,3,0.2409231479129211
ORD-005034,FARM-0064,Green Chilli,"Best Green Chilli I've bought locally, well worth the price.",4,0.7944549731334654
ORD-004397,FARM-0128,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001926,FARM-0132,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-002133,FARM-0106,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003525,FARM-0136,Green Chilli,"Overpriced for the quality of Green Chilli received, wouldn't order again.",1,0.35042733486392574
ORD-005861,FARM-0009,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004650,FARM-0052,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-003671,FARM-0109,Brinjal,Decent quality Brinjal for the price.,3,0.2409231479129211
ORD-004393,FARM-0007,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003045,FARM-0102,Onion,"Overpriced for the quality of Onion received, wouldn't order again.",1,0.23221460772009603
ORD-005546,FARM-0107,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-005160,FARM-0017,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-005638,FARM-0132,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-003886,FARM-0006,Green Chilli,Really impressed with this farmer's Green Chilli - consistent quality every time.,4,0.3906368014095625
ORD-001094,FARM-0042,Elephant Yam (Suran),"Great quality Elephant Yam, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001121,FARM-0132,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-002516,FARM-0088,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",5,0.8794160708567669
ORD-002210,FARM-0068,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-000809,FARM-0083,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-004252,FARM-0138,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003274,FARM-0009,Peas,"Best Peas I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005907,FARM-0067,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-004343,FARM-0018,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-005845,FARM-0052,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005503,FARM-0007,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-005653,FARM-0031,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-003944,FARM-0096,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-005039,FARM-0010,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-002543,FARM-0130,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-001773,FARM-0062,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002846,FARM-0033,Tomato,Packaging was poor and the Tomato was damaged in transit.,2,0.07701662428970582
ORD-005799,FARM-0115,Peas,"Best Peas I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001765,FARM-0110,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-003897,FARM-0142,Peas,"The Peas was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-005628,FARM-0067,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001756,FARM-0040,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-002346,FARM-0062,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-002996,FARM-0120,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001595,FARM-0080,Bhindi (Ladies finger),"Quality was inconsistent, some of the Bhindi was already going bad.",2,0.004311618485552403
ORD-005966,FARM-0005,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-003252,FARM-0005,Onion,"Not fresh at all, the Onion looked days old when it arrived.",2,0.14524165358573432
ORD-000829,FARM-0022,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-005864,FARM-0005,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-001858,FARM-0041,Onion,"Not fresh at all, the Onion looked days old when it arrived.",1,0.14524165358573432
ORD-000438,FARM-0088,Elephant Yam (Suran),"Overpriced for the quality of Elephant Yam received, wouldn't order again.",1,0.23221460772009603
ORD-000627,FARM-0006,Green Chilli,"Quality was inconsistent, some of the Green Chilli was already going bad.",2,0.018906936331694033
ORD-005978,FARM-0061,Elephant Yam (Suran),"Great quality Elephant Yam, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002879,FARM-0133,Potato,Really impressed with this farmer's Potato - consistent quality every time.,4,0.24886314989667283
ORD-000925,FARM-0037,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004121,FARM-0074,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004874,FARM-0052,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-005736,FARM-0007,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002865,FARM-0086,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-005951,FARM-0121,Potato,Really impressed with this farmer's Potato - consistent quality every time.,5,0.24886314989667283
ORD-001173,FARM-0148,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-003360,FARM-0125,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-003197,FARM-0126,Potato,"Quality was inconsistent, some of the Potato was already going bad.",2,0.01654784616876438
ORD-000944,FARM-0067,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-004769,FARM-0053,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-002288,FARM-0118,Onion,"Quality was inconsistent, some of the Onion was already going bad.",1,0.004311618485552403
ORD-000012,FARM-0064,Tomato,"Average Tomato, arrived on time.",3,0.26011165671536535
ORD-001117,FARM-0052,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-004365,FARM-0107,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-003655,FARM-0052,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005695,FARM-0046,Peas,Packaging was poor and the Peas was damaged in transit.,1,0.07701662428970582
ORD-000642,FARM-0016,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-002589,FARM-0128,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004707,FARM-0142,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-002678,FARM-0017,Bhindi (Ladies finger),Decent quality Bhindi for the price.,3,0.2409231479129211
ORD-004292,FARM-0012,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005079,FARM-0109,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005487,FARM-0052,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-002922,FARM-0066,Potato,Packaging was poor and the Potato was damaged in transit.,2,0.09421227671071335
ORD-002535,FARM-0006,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004765,FARM-0132,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-002264,FARM-0007,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-000653,FARM-0135,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-000429,FARM-0117,Elephant Yam (Suran),"Great quality Elephant Yam, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003750,FARM-0144,Brinjal,Packaging was poor and the Brinjal was damaged in transit.,2,0.07701662428970582
ORD-003315,FARM-0117,Elephant Yam (Suran),Really impressed with this farmer's Elephant Yam - consistent quality every time.,5,0.2710501505934448
ORD-002517,FARM-0093,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-004011,FARM-0007,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-003162,FARM-0007,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-003605,FARM-0087,Elephant Yam (Suran),"Average Elephant Yam, arrived on time.",3,0.26011165671536535
ORD-000838,FARM-0042,Potato,"The Potato arrived bruised and past its best, disappointed with this order.",1,0.05586740167554912
ORD-001087,FARM-0086,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-001728,FARM-0126,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,5,0.2710501505934448
ORD-005807,FARM-0017,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-001319,FARM-0081,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-001330,FARM-0107,Potato,"Overpriced for the quality of Potato received, wouldn't order again.",2,0.21880918441632605
ORD-004154,FARM-0026,Potato,"Best Potato I've bought locally, well worth the price.",4,0.6369308139596224
ORD-000856,FARM-0089,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,5,0.2710501505934448
ORD-001419,FARM-0021,Bhindi (Ladies finger),Decent quality Bhindi for the price.,3,0.2409231479129211
ORD-002515,FARM-0093,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",4,0.8794160708567669
ORD-002299,FARM-0037,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
ORD-003536,FARM-0008,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-001608,FARM-0025,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005198,FARM-0111,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-000693,FARM-0010,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-004140,FARM-0130,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-002666,FARM-0005,Elephant Yam (Suran),"Overpriced for the quality of Elephant Yam received, wouldn't order again.",1,0.23221460772009603
ORD-000188,FARM-0002,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000287,FARM-0093,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003410,FARM-0135,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",4,0.5720862674626566
ORD-005536,FARM-0132,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-004205,FARM-0104,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",5,0.6635433067007938
ORD-003966,FARM-0098,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",4,0.7951971498459846
ORD-003771,FARM-0052,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003215,FARM-0068,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-002333,FARM-0083,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-005981,FARM-0121,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",4,0.6635433067007938
ORD-004094,FARM-0025,Tomato,Packaging was poor and the Tomato was damaged in transit.,2,0.07701662428970582
ORD-002144,FARM-0018,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-002980,FARM-0046,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-000210,FARM-0052,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005607,FARM-0133,Potato,Decent quality Potato for the price.,3,0.2329176845440632
ORD-004996,FARM-0119,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003106,FARM-0053,Onion,"Not fresh at all, the Onion looked days old when it arrived.",1,0.14524165358573432
ORD-000073,FARM-0021,Bhindi (Ladies finger),"The Bhindi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-005765,FARM-0142,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",5,0.8794160708567669
ORD-002828,FARM-0006,Green Chilli,"Excellent produce, the Green Chilli lasted much longer than store-bought.",4,0.9132414885386032
ORD-004782,FARM-0135,Potato,"Best Potato I've bought locally, well worth the price.",4,0.6369308139596224
ORD-005944,FARM-0132,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-004246,FARM-0127,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-002821,FARM-0015,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003305,FARM-0081,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-005594,FARM-0135,Onion,"Average Onion, arrived on time.",3,0.26011165671536535
ORD-002145,FARM-0125,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-001231,FARM-0146,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",4,0.8794160708567669
ORD-005352,FARM-0109,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-003340,FARM-0127,Peas,"Average Peas, arrived on time.",3,0.26011165671536535
ORD-005866,FARM-0002,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-004391,FARM-0064,Tomato,Packaging was poor and the Tomato was damaged in transit.,1,0.07701662428970582
ORD-000113,FARM-0135,Onion,"The Onion was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-005086,FARM-0074,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004259,FARM-0005,Elephant Yam (Suran),"Great quality Elephant Yam, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005441,FARM-0127,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-003195,FARM-0005,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002456,FARM-0105,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002948,FARM-0149,Elephant Yam (Suran),"Best Elephant Yam I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001839,FARM-0133,Potato,Really impressed with this farmer's Potato - consistent quality every time.,4,0.24886314989667283
ORD-001962,FARM-0083,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001892,FARM-0107,Potato,"Quality was inconsistent, some of the Potato was already going bad.",2,0.01654784616876438
ORD-001825,FARM-0037,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-004339,FARM-0137,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004446,FARM-0019,Potato,Packaging was poor and the Potato was damaged in transit.,1,0.09421227671071335
ORD-003458,FARM-0007,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-003535,FARM-0117,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-000252,FARM-0017,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000350,FARM-0010,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-002758,FARM-0062,Brinjal,"The Brinjal was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-004552,FARM-0050,Tomato,"Overpriced for the quality of Tomato received, wouldn't order again.",2,0.23221460772009603
ORD-000457,FARM-0093,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
ORD-005844,FARM-0105,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-000479,FARM-0028,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-001114,FARM-0141,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-000798,FARM-0068,Elephant Yam (Suran),"Quality was inconsistent, some of the Elephant Yam was already going bad.",2,0.004311618485552403
ORD-004221,FARM-0041,Onion,"Overpriced for the quality of Onion received, wouldn't order again.",2,0.23221460772009603
ORD-002673,FARM-0107,Potato,"Overpriced for the quality of Potato received, wouldn't order again.",1,0.21880918441632605
ORD-003095,FARM-0142,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000026,FARM-0053,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
